string,hash,bin_offset
ERROR_KickPower_RollModifier,08 33 96 BB C7 DC 6A E5,57524
ERROR_KickPower_RollModifier,08 33 96 BB C7 DC 6A E5,58048
ERROR_KickPower_RollModifier,08 33 96 BB C7 DC 6A E5,5976
ERROR_LIMIT_ElevationAngleLimit,C8 23 F5 B9 36 9F 60 4A,
ERROR_LIMIT_PitchRotationLimit,3E 79 64 4D 42 65 60 AB,
ERROR_LIMIT_SpeedEffectModifierLimit,07 C6 DF E5 12 52 E3 2B,
ERROR_LIMIT_XZAngleLimit,3E 2E 74 CA 62 15 98 28,
ERROR_MISS_ImpactDirection_ElevationAngleEffect,FB 32 65 68 5A 74 15 39,6056
ERROR_MISS_ImpactDirection_ElevationAngleMax,5C 1B D8 00 7C C4 DA 25,
ERROR_MISS_ImpactDirection_RotationPitchEffect,D4 F2 08 26 24 EA 40 0E,6084
ERROR_MISS_ImpactDirection_RotationPitchMax,B2 7D CF F4 58 D9 26 05,
ERROR_MISS_ImpactDirection_RotationRollEffect,CA 0E D9 00 42 E3 E0 48,6112
ERROR_MISS_ImpactDirection_RotationRollMax,9C 66 71 2F 96 E2 2F 97,
ERROR_MISS_ImpactDirection_SpeedEffect,60 47 77 1D 98 B4 CF 34,55124
ERROR_MISS_ImpactDirection_SpeedEffect,60 47 77 1D 98 B4 CF 34,58128
ERROR_MISS_ImpactDirection_SpeedEffect,60 47 77 1D 98 B4 CF 34,6140
ERROR_MISS_ImpactDirection_SpeedEffectMax,B6 F4 C4 F1 1B 2B 4F 40,
ERROR_MISS_ImpactDirection_XZAngleEffect,55 BD CE F7 95 D0 68 BE,57800
ERROR_MISS_ImpactDirection_XZAngleEffect,55 BD CE F7 95 D0 68 BE,58380
ERROR_MISS_ImpactDirection_XZAngleEffect,55 BD CE F7 95 D0 68 BE,57356
ERROR_MISS_ImpactDirection_XZAngleEffect,55 BD CE F7 95 D0 68 BE,57604
ERROR_MISS_ImpactDirection_XZAngleEffect,55 BD CE F7 95 D0 68 BE,58156
ERROR_MISS_ImpactDirection_XZAngleEffect,55 BD CE F7 95 D0 68 BE,6168
ERROR_MISS_ImpactDirection_XZAngleMax,5B F7 EE D2 13 DC D4 E1,
ERROR_MISS_ImpactDirection_XZAngleMaxDueToLateralVelocity,2B 0F 2C 3D 24 30 16 50,
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,54872
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,54956
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,55012
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,57828
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,58408
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,58184
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,6196
ERROR_MISS_LowerHit_ElevationAngleMax,16 36 27 65 44 54 FA 4F,
ERROR_MISS_LowerHit_RotationPitchEffect,CD 9C 75 32 FF F9 DE A8,58212
ERROR_MISS_LowerHit_RotationPitchEffect,CD 9C 75 32 FF F9 DE A8,6224
ERROR_MISS_LowerHit_RotationPitchMax,2F B2 F4 30 82 32 E8 84,
ERROR_MISS_LowerHit_RotationRollEffect,13 F9 E3 63 40 21 44 5B,6252
ERROR_MISS_LowerHit_RotationRollMax,60 7D DF 7E 73 A6 50 AA,
ERROR_MISS_LowerHit_SpeedEffect,4C 81 CA 00 67 41 14 12,55040
ERROR_MISS_LowerHit_SpeedEffect,4C 81 CA 00 67 41 14 12,57384
ERROR_MISS_LowerHit_SpeedEffect,4C 81 CA 00 67 41 14 12,57632
ERROR_MISS_LowerHit_SpeedEffect,4C 81 CA 00 67 41 14 12,58436
ERROR_MISS_LowerHit_SpeedEffect,4C 81 CA 00 67 41 14 12,6280
ERROR_MISS_LowerHit_SpeedEffectMax,B1 B3 F9 58 DB 10 C8 DF,
ERROR_MISS_LowerHit_XZAngleEffect,1E 8D 9A 3F FD 80 0D 36,6308
ERROR_MISS_LowerHit_XZAngleMax,81 2B 2B 41 4C 65 A7 1C,
ERROR_MISS_LowerHit_XZAngleMaxDueToLateralVelocity,49 D5 26 44 D2 59 CA ED,
ERROR_MISS_OverHit_ElevationAngleEffect,63 0B 46 1B DF 57 38 C9,6336
ERROR_MISS_OverHit_ElevationAngleMax,80 6C 1C 60 1E BD A8 6F,
ERROR_MISS_OverHit_RotationPitchEffect,33 1F 5D A4 CD 37 80 B0,6364
ERROR_MISS_OverHit_RotationPitchMax,E7 41 31 D3 E6 02 E5 8E,
ERROR_MISS_OverHit_RotationRollEffect,98 15 B3 46 A3 84 A3 F7,6392
ERROR_MISS_OverHit_RotationRollMax,9F 4D 46 C4 1A 74 CC 5F,
ERROR_MISS_OverHit_SpeedEffect,2B C3 8C 53 B1 73 B2 50,55236
ERROR_MISS_OverHit_SpeedEffect,2B C3 8C 53 B1 73 B2 50,55068
ERROR_MISS_OverHit_SpeedEffect,2B C3 8C 53 B1 73 B2 50,57660
ERROR_MISS_OverHit_SpeedEffect,2B C3 8C 53 B1 73 B2 50,6420
ERROR_MISS_OverHit_SpeedEffectMax,71 24 D7 EC FB E0 D6 8D,
ERROR_MISS_OverHit_XZAngleEffect,98 2D E3 83 54 1A 6F 3C,6448
ERROR_MISS_OverHit_XZAngleMax,7D 81 28 5D CB 31 5D 7C,
ERROR_MISS_OverHit_XZAngleMaxDueToLateralVelocity,5D 46 55 1F 05 F8 C2 68,
ERROR_MISS_SideHit_ElevationAngleEffect,52 A3 32 72 A7 46 BE FD,6476
ERROR_MISS_SideHit_ElevationAngleMax,55 7F 1A F9 9D D9 07 FD,
ERROR_MISS_SideHit_RotationPitchEffect,8F EE C3 A6 70 BF 3B F9,6504
ERROR_MISS_SideHit_RotationPitchMax,7E 72 25 7B EE 0C 56 22,
ERROR_MISS_SideHit_RotationRollEffect,84 56 06 B9 9D 0F F7 B6,55152
ERROR_MISS_SideHit_RotationRollEffect,84 56 06 B9 9D 0F F7 B6,58464
ERROR_MISS_SideHit_RotationRollEffect,84 56 06 B9 9D 0F F7 B6,58240
ERROR_MISS_SideHit_RotationRollEffect,84 56 06 B9 9D 0F F7 B6,6532
ERROR_MISS_SideHit_RotationRollMax,39 CF CA 7C D0 A0 56 E0,
ERROR_MISS_SideHit_SpeedEffect,FA 62 7D 87 A1 14 E9 15,55180
ERROR_MISS_SideHit_SpeedEffect,FA 62 7D 87 A1 14 E9 15,57856
ERROR_MISS_SideHit_SpeedEffect,FA 62 7D 87 A1 14 E9 15,58268
ERROR_MISS_SideHit_SpeedEffect,FA 62 7D 87 A1 14 E9 15,6560
ERROR_MISS_SideHit_SpeedEffectMax,3F 00 04 14 91 CF 76 1B,
ERROR_MISS_SideHit_XZAngleEffect,37 87 F0 4C 21 A0 1A 80,57884
ERROR_MISS_SideHit_XZAngleEffect,37 87 F0 4C 21 A0 1A 80,58492
ERROR_MISS_SideHit_XZAngleEffect,37 87 F0 4C 21 A0 1A 80,57412
ERROR_MISS_SideHit_XZAngleEffect,37 87 F0 4C 21 A0 1A 80,58296
ERROR_MISS_SideHit_XZAngleEffect,37 87 F0 4C 21 A0 1A 80,57688
ERROR_MISS_SideHit_XZAngleEffect,37 87 F0 4C 21 A0 1A 80,6588
ERROR_MISS_SideHit_XZAngleMax,F5 0E 00 0B 88 BB D7 00,
ERROR_MISS_SideHit_XZAngleMaxDueToLateralVelocity,F2 45 C1 BF DD CD 3B D2,
ERROR_MISS_UnderHit_ElevationAngleEffect,FC 90 47 8A 26 03 A8 A6,6616
ERROR_MISS_UnderHit_ElevationAngleMax,10 BB 21 48 F5 96 E4 A5,
ERROR_MISS_UnderHit_RotationPitchEffect,5F B2 7E AD 1D C3 24 40,6644
ERROR_MISS_UnderHit_RotationPitchMax,32 8B 75 2C 3E D6 09 5D,
ERROR_MISS_UnderHit_RotationRollEffect,27 ED 1E 38 C4 A6 44 3B,6672
ERROR_MISS_UnderHit_RotationRollMax,42 01 38 9F 94 38 08 78,
ERROR_MISS_UnderHit_SpeedEffect,53 B3 D4 70 64 F1 3A BA,55264
ERROR_MISS_UnderHit_SpeedEffect,53 B3 D4 70 64 F1 3A BA,55096
ERROR_MISS_UnderHit_SpeedEffect,53 B3 D4 70 64 F1 3A BA,57716
ERROR_MISS_UnderHit_SpeedEffect,53 B3 D4 70 64 F1 3A BA,6700
ERROR_MISS_UnderHit_SpeedEffectMax,BC 76 4B 71 EA 08 6D EE,
ERROR_MISS_UnderHit_XZAngleEffect,4F 8C A0 F5 4E B0 18 E2,6728
ERROR_MISS_UnderHit_XZAngleMax,6F D3 E2 F8 0E A7 E9 38,
ERROR_MISS_UnderHit_XZAngleMaxDueToLateralVelocity,6E 04 63 F1 28 98 B8 7E,
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,58548
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,57496
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,54900
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,54984
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,57912
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,57440
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,58324
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,57744
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,6756
ERROR_MISS_UpperHit_ElevationAngleMax,CC 0E 3F 8E 57 1E 15 5C,
ERROR_MISS_UpperHit_RotationPitchEffect,14 0E 38 2A B7 CD EE 55,55208
ERROR_MISS_UpperHit_RotationPitchEffect,14 0E 38 2A B7 CD EE 55,58352
ERROR_MISS_UpperHit_RotationPitchEffect,14 0E 38 2A B7 CD EE 55,6784
ERROR_MISS_UpperHit_RotationPitchMax,07 22 5D AE 5E 27 9F D1,
ERROR_MISS_UpperHit_RotationRollEffect,6C E0 D4 00 5F A1 DA DD,6812
ERROR_MISS_UpperHit_RotationRollMax,33 A0 7B 22 E2 E6 53 20,
ERROR_MISS_UpperHit_SpeedEffect,C0 9B CB E2 B7 DF E5 AD,54928
ERROR_MISS_UpperHit_SpeedEffect,C0 9B CB E2 B7 DF E5 AD,58520
ERROR_MISS_UpperHit_SpeedEffect,C0 9B CB E2 B7 DF E5 AD,57940
ERROR_MISS_UpperHit_SpeedEffect,C0 9B CB E2 B7 DF E5 AD,57468
ERROR_MISS_UpperHit_SpeedEffect,C0 9B CB E2 B7 DF E5 AD,57772
ERROR_MISS_UpperHit_SpeedEffect,C0 9B CB E2 B7 DF E5 AD,6840
ERROR_MISS_UpperHit_SpeedEffectMax,C2 39 40 55 04 D3 B3 30,
ERROR_MISS_UpperHit_XZAngleEffect,A5 4C 20 78 3E 7E 87 D9,6868
ERROR_MISS_UpperHit_XZAngleMax,BF 7B 33 A5 97 EC 6B 5A,
ERROR_MISS_UpperHit_XZAngleMaxDueToLateralVelocity,C1 91 FC 9C 47 7A B2 0E,
ERROR_RollAdjustCoefficient,82 1F 30 BE 1A 75 90 57,
ERROR_RollBoostCoefficient,62 9B 85 9D 53 E3 7D 15,
ERROR_RollMaxRotate,5E 37 AD A5 96 0C B8 93,
ERROR_XZAngleMax_MaxLateralVelocity,50 33 D6 39 A3 D7 8B 57,
ERROR_XZAngleMax_MinLateralVelocity,29 96 78 0D 7F 93 8D 41,
ERROR_MISS_ImpactDirection_XZAngleEffect,55 BD CE F7 95 D0 68 BE,57800
ERROR_MISS_ImpactDirection_XZAngleEffect,55 BD CE F7 95 D0 68 BE,58380
ERROR_MISS_ImpactDirection_XZAngleEffect,55 BD CE F7 95 D0 68 BE,57356
ERROR_MISS_ImpactDirection_XZAngleEffect,55 BD CE F7 95 D0 68 BE,57604
ERROR_MISS_ImpactDirection_XZAngleEffect,55 BD CE F7 95 D0 68 BE,58156
ERROR_MISS_ImpactDirection_XZAngleEffect,55 BD CE F7 95 D0 68 BE,6168
ERROR_MISS_ImpactDirection_XZAngleMax,5B F7 EE D2 13 DC D4 E1,
ERROR_MISS_ImpactDirection_XZAngleMaxDueToLateralVelocity,2B 0F 2C 3D 24 30 16 50,
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,54872
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,54956
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,55012
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,57828
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,58408
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,58184
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,6196
ERROR_MISS_LowerHit_ElevationAngleMax,16 36 27 65 44 54 FA 4F,
ERROR_MISS_LowerHit_RotationPitchMax,2F B2 F4 30 82 32 E8 84,
ERROR_MISS_LowerHit_SpeedEffect,4C 81 CA 00 67 41 14 12,55040
ERROR_MISS_LowerHit_SpeedEffect,4C 81 CA 00 67 41 14 12,57384
ERROR_MISS_LowerHit_SpeedEffect,4C 81 CA 00 67 41 14 12,57632
ERROR_MISS_LowerHit_SpeedEffect,4C 81 CA 00 67 41 14 12,58436
ERROR_MISS_LowerHit_SpeedEffect,4C 81 CA 00 67 41 14 12,6280
ERROR_MISS_LowerHit_SpeedEffectMax,B1 B3 F9 58 DB 10 C8 DF,
ERROR_MISS_SideHit_RotationRollEffect,84 56 06 B9 9D 0F F7 B6,55152
ERROR_MISS_SideHit_RotationRollEffect,84 56 06 B9 9D 0F F7 B6,58464
ERROR_MISS_SideHit_RotationRollEffect,84 56 06 B9 9D 0F F7 B6,58240
ERROR_MISS_SideHit_RotationRollEffect,84 56 06 B9 9D 0F F7 B6,6532
ERROR_MISS_SideHit_XZAngleEffect,37 87 F0 4C 21 A0 1A 80,57884
ERROR_MISS_SideHit_XZAngleEffect,37 87 F0 4C 21 A0 1A 80,58492
ERROR_MISS_SideHit_XZAngleEffect,37 87 F0 4C 21 A0 1A 80,57412
ERROR_MISS_SideHit_XZAngleEffect,37 87 F0 4C 21 A0 1A 80,58296
ERROR_MISS_SideHit_XZAngleEffect,37 87 F0 4C 21 A0 1A 80,57688
ERROR_MISS_SideHit_XZAngleEffect,37 87 F0 4C 21 A0 1A 80,6588
ERROR_MISS_SideHit_XZAngleMax,F5 0E 00 0B 88 BB D7 00,
ERROR_MISS_SideHit_XZAngleMaxDueToLateralVelocity,F2 45 C1 BF DD CD 3B D2,
ERROR_MISS_UpperHit_ElevationAngleMax,CC 0E 3F 8E 57 1E 15 5C,
ERROR_MISS_UpperHit_SpeedEffect,C0 9B CB E2 B7 DF E5 AD,54928
ERROR_MISS_UpperHit_SpeedEffect,C0 9B CB E2 B7 DF E5 AD,58520
ERROR_MISS_UpperHit_SpeedEffect,C0 9B CB E2 B7 DF E5 AD,57940
ERROR_MISS_UpperHit_SpeedEffect,C0 9B CB E2 B7 DF E5 AD,57468
ERROR_MISS_UpperHit_SpeedEffect,C0 9B CB E2 B7 DF E5 AD,57772
ERROR_MISS_UpperHit_SpeedEffect,C0 9B CB E2 B7 DF E5 AD,6840
ERROR_MISS_UpperHit_SpeedEffectMax,C2 39 40 55 04 D3 B3 30,
ERROR_LIMIT_SpeedEffectModifierLimit,07 C6 DF E5 12 52 E3 2B,
ERROR_MISS_ImpactDirection_SpeedEffectMax,B6 F4 C4 F1 1B 2B 4F 40,
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,54872
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,54956
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,55012
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,57828
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,58408
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,58184
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,6196
ERROR_MISS_LowerHit_ElevationAngleMax,16 36 27 65 44 54 FA 4F,
ERROR_MISS_LowerHit_SpeedEffect,4C 81 CA 00 67 41 14 12,55040
ERROR_MISS_LowerHit_SpeedEffect,4C 81 CA 00 67 41 14 12,57384
ERROR_MISS_LowerHit_SpeedEffect,4C 81 CA 00 67 41 14 12,57632
ERROR_MISS_LowerHit_SpeedEffect,4C 81 CA 00 67 41 14 12,58436
ERROR_MISS_LowerHit_SpeedEffect,4C 81 CA 00 67 41 14 12,6280
ERROR_MISS_LowerHit_SpeedEffectMax,B1 B3 F9 58 DB 10 C8 DF,
ERROR_MISS_OverHit_SpeedEffect,2B C3 8C 53 B1 73 B2 50,55236
ERROR_MISS_OverHit_SpeedEffect,2B C3 8C 53 B1 73 B2 50,55068
ERROR_MISS_OverHit_SpeedEffect,2B C3 8C 53 B1 73 B2 50,57660
ERROR_MISS_OverHit_SpeedEffect,2B C3 8C 53 B1 73 B2 50,6420
ERROR_MISS_OverHit_SpeedEffectMax,71 24 D7 EC FB E0 D6 8D,
ERROR_MISS_SideHit_XZAngleMax,F5 0E 00 0B 88 BB D7 00,
ERROR_MISS_UnderHit_SpeedEffect,53 B3 D4 70 64 F1 3A BA,55264
ERROR_MISS_UnderHit_SpeedEffect,53 B3 D4 70 64 F1 3A BA,55096
ERROR_MISS_UnderHit_SpeedEffect,53 B3 D4 70 64 F1 3A BA,57716
ERROR_MISS_UnderHit_SpeedEffect,53 B3 D4 70 64 F1 3A BA,6700
ERROR_MISS_UnderHit_SpeedEffectMax,BC 76 4B 71 EA 08 6D EE,
ERROR_MISS_ImpactDirection_SpeedEffectMax,B6 F4 C4 F1 1B 2B 4F 40,
ERROR_MISS_LowerHit_ElevationAngleMax,16 36 27 65 44 54 FA 4F,
ERROR_MISS_LowerHit_ElevationAngleMax,16 36 27 65 44 54 FA 4F,
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,58548
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,57496
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,54900
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,54984
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,57912
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,57440
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,58324
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,57744
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,6756
ERROR_MISS_UpperHit_ElevationAngleMax,CC 0E 3F 8E 57 1E 15 5C,
ERROR_MISS_ImpactDirection_XZAngleMax,5B F7 EE D2 13 DC D4 E1,
ERROR_MISS_ImpactDirection_XZAngleMaxDueToLateralVelocity,2B 0F 2C 3D 24 30 16 50,
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,54872
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,54956
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,55012
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,57828
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,58408
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,58184
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,6196
ERROR_MISS_SideHit_SpeedEffectMax,3F 00 04 14 91 CF 76 1B,
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,58548
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,57496
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,54900
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,54984
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,57912
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,57440
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,58324
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,57744
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,6756
ERROR_MISS_UpperHit_ElevationAngleMax,CC 0E 3F 8E 57 1E 15 5C,
ERROR_MISS_ImpactDirection_XZAngleMax,5B F7 EE D2 13 DC D4 E1,
ERROR_MISS_LowerHit_ElevationAngleMax,16 36 27 65 44 54 FA 4F,
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,58548
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,57496
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,54900
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,54984
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,57912
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,57440
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,58324
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,57744
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,6756
ERROR_MISS_UpperHit_ElevationAngleMax,CC 0E 3F 8E 57 1E 15 5C,
ERROR_MISS_ImpactDirection_XZAngleEffect,55 BD CE F7 95 D0 68 BE,57800
ERROR_MISS_ImpactDirection_XZAngleEffect,55 BD CE F7 95 D0 68 BE,58380
ERROR_MISS_ImpactDirection_XZAngleEffect,55 BD CE F7 95 D0 68 BE,57356
ERROR_MISS_ImpactDirection_XZAngleEffect,55 BD CE F7 95 D0 68 BE,57604
ERROR_MISS_ImpactDirection_XZAngleEffect,55 BD CE F7 95 D0 68 BE,58156
ERROR_MISS_ImpactDirection_XZAngleEffect,55 BD CE F7 95 D0 68 BE,6168
ERROR_MISS_ImpactDirection_XZAngleMax,5B F7 EE D2 13 DC D4 E1,
ERROR_MISS_ImpactDirection_XZAngleMaxDueToLateralVelocity,2B 0F 2C 3D 24 30 16 50,
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,54872
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,54956
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,55012
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,57828
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,58408
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,58184
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,6196
ERROR_MISS_LowerHit_ElevationAngleMax,16 36 27 65 44 54 FA 4F,
ERROR_MISS_LowerHit_RotationPitchMax,2F B2 F4 30 82 32 E8 84,
ERROR_MISS_LowerHit_SpeedEffectMax,B1 B3 F9 58 DB 10 C8 DF,
ERROR_MISS_SideHit_SpeedEffect,FA 62 7D 87 A1 14 E9 15,55180
ERROR_MISS_SideHit_SpeedEffect,FA 62 7D 87 A1 14 E9 15,57856
ERROR_MISS_SideHit_SpeedEffect,FA 62 7D 87 A1 14 E9 15,58268
ERROR_MISS_SideHit_SpeedEffect,FA 62 7D 87 A1 14 E9 15,6560
ERROR_MISS_SideHit_SpeedEffectMax,3F 00 04 14 91 CF 76 1B,
ERROR_MISS_SideHit_XZAngleEffect,37 87 F0 4C 21 A0 1A 80,57884
ERROR_MISS_SideHit_XZAngleEffect,37 87 F0 4C 21 A0 1A 80,58492
ERROR_MISS_SideHit_XZAngleEffect,37 87 F0 4C 21 A0 1A 80,57412
ERROR_MISS_SideHit_XZAngleEffect,37 87 F0 4C 21 A0 1A 80,58296
ERROR_MISS_SideHit_XZAngleEffect,37 87 F0 4C 21 A0 1A 80,57688
ERROR_MISS_SideHit_XZAngleEffect,37 87 F0 4C 21 A0 1A 80,6588
ERROR_MISS_SideHit_XZAngleMax,F5 0E 00 0B 88 BB D7 00,
ERROR_MISS_SideHit_XZAngleMaxDueToLateralVelocity,F2 45 C1 BF DD CD 3B D2,
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,58548
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,57496
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,54900
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,54984
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,57912
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,57440
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,58324
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,57744
ERROR_MISS_UpperHit_ElevationAngleEffect,88 0B E6 4C 56 9C 47 F0,6756
ERROR_MISS_UpperHit_ElevationAngleMax,CC 0E 3F 8E 57 1E 15 5C,
ERROR_MISS_UpperHit_SpeedEffect,C0 9B CB E2 B7 DF E5 AD,54928
ERROR_MISS_UpperHit_SpeedEffect,C0 9B CB E2 B7 DF E5 AD,58520
ERROR_MISS_UpperHit_SpeedEffect,C0 9B CB E2 B7 DF E5 AD,57940
ERROR_MISS_UpperHit_SpeedEffect,C0 9B CB E2 B7 DF E5 AD,57468
ERROR_MISS_UpperHit_SpeedEffect,C0 9B CB E2 B7 DF E5 AD,57772
ERROR_MISS_UpperHit_SpeedEffect,C0 9B CB E2 B7 DF E5 AD,6840
ERROR_MISS_UpperHit_SpeedEffectMax,C2 39 40 55 04 D3 B3 30,
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,54872
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,54956
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,55012
ERROR_MISS_LowerHit_ElevationAngleEffect,B6 E4 C3 F0 B4 6C 75 F0,57828
